experiment_id,run_id,repetition,student_provider,student_model,student_family,student_parameter_count,student_parameter_bucket,student_quantization,teacher_provider,teacher_model,episode_count,total_messages,student_messages,teacher_messages,total_student_attempts,start_timestamp,end_timestamp,duration_ms,termination_reason,overall_outcome,teacher_input_tokens,teacher_output_tokens,teacher_total_tokens,student_input_tokens,student_output_tokens,student_total_tokens,episode_1_assignment_id,episode_1_question_id,episode_1_duration_ms,episode_1_student_attempts,episode_1_student_turns,episode_1_teacher_turns,episode_1_total_messages,episode_1_termination_reason,episode_1_outcome,episode_1_correctness_available,episode_1_correctness_result,episode_1_attempts_to_solution,episode_1_teacher_turns_to_solution,episode_1_time_to_solution_ms,episode_2_assignment_id,episode_2_question_id,episode_2_duration_ms,episode_2_student_attempts,episode_2_student_turns,episode_2_teacher_turns,episode_2_total_messages,episode_2_termination_reason,episode_2_outcome,episode_2_correctness_available,episode_2_correctness_result,episode_2_attempts_to_solution,episode_2_teacher_turns_to_solution,episode_2_time_to_solution_ms,episode_3_assignment_id,episode_3_question_id,episode_3_duration_ms,episode_3_student_attempts,episode_3_student_turns,episode_3_teacher_turns,episode_3_total_messages,episode_3_termination_reason,episode_3_outcome,episode_3_correctness_available,episode_3_correctness_result,episode_3_attempts_to_solution,episode_3_teacher_turns_to_solution,episode_3_time_to_solution_ms
ollama_student_provider_comparison_full_v2,ollama_student_provider_comparison_full_v2_rep_1_qwen3_1_7b_gemini,1,ollama,qwen3:1.7b,qwen3,,R1_SMALL_0_5_TO_2B,,gemini,gemini-3.5-flash-lite,3,87,45,42,45,2026-09-08T03:41:31.938287+00:00,2026-09-08T03:45:12.848247+00:00,237230,completed_with_unresolved_episodes,unresolved,143295,4103,147398,95822,43891,139713,4,a4_q1,101181,15,15,14,29,threshold_reached,unresolved,True,False,,,,6,a6_q3,54116,15,15,14,29,threshold_reached,unresolved,True,False,,,,7,a7_q3,81932,15,15,14,29,threshold_reached,unresolved,True,False,,,
ollama_student_provider_comparison_full_v2,ollama_student_provider_comparison_full_v2_rep_1_qwen3_1_7b_openai,1,ollama,qwen3:1.7b,qwen3,,R1_SMALL_0_5_TO_2B,,openai,gpt-5-mini,3,63,33,30,33,2026-09-08T03:28:24.460381+00:00,2026-09-08T03:35:43.348157+00:00,449912,completed_with_unresolved_episodes,unresolved,84524,29733,114257,70650,22192,92842,4,a4_q1,247525,15,15,14,29,threshold_reached,unresolved,True,False,,,,6,a6_q3,156215,15,15,14,29,threshold_reached,unresolved,True,False,,,,7,a7_q3,46171,3,3,2,5,solved,solved,True,True,3,2,46171
ollama_student_provider_comparison_full_v2,ollama_student_provider_comparison_full_v2_rep_1_qwen3_30b_anthropic,1,ollama,qwen3:30b,qwen3,,R5_XL_24_TO_30B,,anthropic,claude-haiku-4-5-20251001,3,31,16,15,18,2026-09-08T19:51:06.839227+00:00,2026-09-08T19:53:57.639260+00:00,478129,completed_with_unresolved_episodes,unresolved,43433,2808,46241,36217,14260,50477,4,a4_q1,295648,1,0,0,0,parse_error,unresolved,True,False,,,,6,a6_q3,131156,15,15,14,29,threshold_reached,unresolved,True,False,,,,7,a7_q3,51324,2,1,1,2,parse_error,unresolved,True,False,,,
ollama_student_provider_comparison_full_v2,ollama_student_provider_comparison_full_v2_rep_1_qwen3_30b_gemini,1,ollama,qwen3:30b,qwen3,,R5_XL_24_TO_30B,,gemini,gemini-3.5-flash-lite,3,29,15,14,17,2026-09-08T19:59:05.769444+00:00,2026-09-08T20:05:29.555740+00:00,691867,completed_with_unresolved_episodes,unresolved,27995,606,28601,25366,11258,36624,4,a4_q1,296443,1,0,0,0,parse_error,unresolved,True,False,,,,6,a6_q3,99201,15,15,14,29,threshold_reached,unresolved,True,False,,,,7,a7_q3,296222,1,0,0,0,parse_error,unresolved,True,False,,,
ollama_student_provider_comparison_full_v2,ollama_student_provider_comparison_full_v2_rep_1_qwen3_30b_openai,1,ollama,qwen3:30b,qwen3,,R5_XL_24_TO_30B,,openai,gpt-5-mini,3,29,15,14,17,2026-09-08T19:36:52.567182+00:00,2026-09-08T19:45:59.501669+00:00,861106,completed_with_unresolved_episodes,unresolved,40614,14344,54958,31769,13293,45062,4,a4_q1,300103,1,0,0,0,timeout,unresolved,True,False,,,,6,a6_q3,264559,15,15,14,29,threshold_reached,unresolved,True,False,,,,7,a7_q3,296402,1,0,0,0,parse_error,unresolved,True,False,,,
ollama_student_provider_comparison_full_v2,ollama_student_provider_comparison_full_v2_rep_2_gemma2_9b_anthropic,2,ollama,gemma2:9b,gemma2,,R3_MEDIUM_7_TO_9B,,anthropic,claude-haiku-4-5-20251001,3,87,45,42,45,2026-09-08T09:51:11.209162+00:00,2026-09-08T09:54:35.442779+00:00,205281,completed_with_unresolved_episodes,unresolved,100456,6040,106496,78645,4080,82725,4,a4_q1,62803,15,15,14,29,threshold_reached,unresolved,True,False,,,,6,a6_q3,41197,15,15,14,29,threshold_reached,unresolved,True,False,,,,7,a7_q3,101280,15,15,14,29,threshold_reached,unresolved,True,False,,,
ollama_student_provider_comparison_full_v2,ollama_student_provider_comparison_full_v2_rep_2_gemma2_9b_gemini,2,ollama,gemma2:9b,gemma2,,R3_MEDIUM_7_TO_9B,,gemini,gemini-3.5-flash-lite,3,87,45,42,45,2026-09-08T09:54:36.432990+00:00,2026-09-08T09:56:18.056741+00:00,102608,completed_with_unresolved_episodes,unresolved,71540,2740,74280,68524,2685,71209,4,a4_q1,30127,15,15,14,29,threshold_reached,unresolved,True,False,,,,6,a6_q3,30644,15,15,14,29,threshold_reached,unresolved,True,False,,,,7,a7_q3,41836,15,15,14,29,threshold_reached,unresolved,True,False,,,
ollama_student_provider_comparison_full_v2,ollama_student_provider_comparison_full_v2_rep_2_gemma2_9b_openai,2,ollama,gemma2:9b,gemma2,,R3_MEDIUM_7_TO_9B,,openai,gpt-5-mini,3,87,45,42,45,2026-09-08T09:41:22.593696+00:00,2026-09-08T09:51:10.155918+00:00,588635,completed_with_unresolved_episodes,unresolved,89693,36317,126010,93174,4539,97713,4,a4_q1,194074,15,15,14,29,threshold_reached,unresolved,True,False,,,,6,a6_q3,182436,15,15,14,29,threshold_reached,unresolved,True,False,,,,7,a7_q3,212124,15,15,14,29,threshold_reached,unresolved,True,False,,,
ollama_student_provider_comparison_full_v2,ollama_student_provider_comparison_full_v2_rep_2_gemma3_12b_anthropic,2,ollama,gemma3:12b,gemma3,,R4_LARGE_12_TO_14B,,anthropic,claude-haiku-4-5-20251001,3,72,37,35,38,2026-09-08T10:50:24.505969+00:00,2026-09-08T10:56:29.210136+00:00,384947,completed_with_unresolved_episodes,unresolved,164239,7998,172237,79605,12048,91653,4,a4_q1,198495,15,15,14,29,threshold_reached,unresolved,True,False,,,,6,a6_q3,115430,15,15,14,29,threshold_reached,unresolved,True,False,,,,7,a7_q3,71022,8,7,7,14,parse_error,unresolved,True,False,,,
ollama_student_provider_comparison_full_v2,ollama_student_provider_comparison_full_v2_rep_2_gemma3_12b_gemini,2,ollama,gemma3:12b,gemma3,,R4_LARGE_12_TO_14B,,gemini,gemini-3.5-flash-lite,3,87,45,42,45,2026-09-08T10:56:47.177044+00:00,2026-09-08T11:02:02.867243+00:00,333609,completed_with_unresolved_episodes,unresolved,155658,3012,158670,98420,13279,111699,4,a4_q1,175811,15,15,14,29,threshold_reached,unresolved,True,False,,,,6,a6_q3,76269,15,15,14,29,threshold_reached,unresolved,True,False,,,,7,a7_q3,81528,15,15,14,29,threshold_reached,unresolved,True,False,,,
ollama_student_provider_comparison_full_v2,ollama_student_provider_comparison_full_v2_rep_2_gemma3_12b_openai,2,ollama,gemma3:12b,gemma3,,R4_LARGE_12_TO_14B,,openai,gpt-5-mini,3,49,25,24,27,2026-09-08T10:39:46.036235+00:00,2026-09-08T10:50:04.256636+00:00,638129,completed_with_unresolved_episodes,unresolved,105293,28193,133486,47822,10655,58477,4,a4_q1,383372,12,11,11,22,parse_error,unresolved,True,False,,,,6,a6_q3,49299,4,4,3,7,solved,solved,True,True,4,3,49299,7,a7_q3,205458,11,10,10,20,parse_error,unresolved,True,False,,,
ollama_student_provider_comparison_full_v2,ollama_student_provider_comparison_full_v2_rep_2_gemma3_27b_anthropic,2,ollama,gemma3:27b,gemma3,,R5_XL_24_TO_30B,,anthropic,claude-haiku-4-5-20251001,3,87,45,42,45,2026-09-08T18:41:46.071708+00:00,2026-09-08T18:53:04.651437+00:00,692273,completed_with_unresolved_episodes,unresolved,176222,9111,185333,100410,11814,112224,4,a4_q1,360834,15,15,14,29,threshold_reached,unresolved,True,False,,,,6,a6_q3,126518,15,15,14,29,threshold_reached,unresolved,True,False,,,,7,a7_q3,204921,15,15,14,29,threshold_reached,unresolved,True,False,,,
ollama_student_provider_comparison_full_v2,ollama_student_provider_comparison_full_v2_rep_2_gemma3_27b_gemini,2,ollama,gemma3:27b,gemma3,,R5_XL_24_TO_30B,,gemini,gemini-3.5-flash-lite,3,87,45,42,45,2026-09-08T18:53:44.691918+00:00,2026-09-08T19:00:03.184911+00:00,418525,completed_with_unresolved_episodes,unresolved,124863,3406,128269,105269,6959,112228,4,a4_q1,169996,15,15,14,29,threshold_reached,unresolved,True,False,,,,6,a6_q3,109172,15,15,14,29,threshold_reached,unresolved,True,False,,,,7,a7_q3,139355,15,15,14,29,threshold_reached,unresolved,True,False,,,
ollama_student_provider_comparison_full_v2,ollama_student_provider_comparison_full_v2_rep_2_gemma3_27b_openai,2,ollama,gemma3:27b,gemma3,,R5_XL_24_TO_30B,,openai,gpt-5-mini,3,69,36,33,36,2026-09-08T18:28:42.750088+00:00,2026-09-08T18:41:32.331204+00:00,813144,completed_with_unresolved_episodes,unresolved,107531,29675,137206,77647,8537,86184,4,a4_q1,345461,15,15,14,29,threshold_reached,unresolved,True,False,,,,6,a6_q3,274634,12,12,11,23,solved,solved,True,True,12,11,274634,7,a7_q3,193047,9,9,8,17,solved,solved,True,True,9,8,193047
ollama_student_provider_comparison_full_v2,ollama_student_provider_comparison_full_v2_rep_2_gemma3_4b_anthropic,2,ollama,gemma3:4b,gemma3,,R2_SMALL_3_TO_4B,,anthropic,claude-haiku-4-5-20251001,3,87,45,42,45,2026-09-08T06:41:29.052706+00:00,2026-09-08T06:45:44.919540+00:00,263664,completed_with_unresolved_episodes,unresolved,226257,8500,234757,93133,14292,107425,4,a4_q1,98758,15,15,14,29,threshold_reached,unresolved,True,False,,,,6,a6_q3,56487,15,15,14,29,threshold_reached,unresolved,True,False,,,,7,a7_q3,108417,15,15,14,29,threshold_reached,unresolved,True,False,,,
ollama_student_provider_comparison_full_v2,ollama_student_provider_comparison_full_v2_rep_2_gemma3_4b_gemini,2,ollama,gemma3:4b,gemma3,,R2_SMALL_3_TO_4B,,gemini,gemini-3.5-flash-lite,3,87,45,42,45,2026-09-08T06:45:52.721371+00:00,2026-09-08T06:47:54.808646+00:00,129881,completed_with_unresolved_episodes,unresolved,136659,2963,139622,79369,9982,89351,4,a4_q1,77611,15,15,14,29,threshold_reached,unresolved,True,False,,,,6,a6_q3,21954,15,15,14,29,threshold_reached,unresolved,True,False,,,,7,a7_q3,30315,15,15,14,29,threshold_reached,unresolved,True,False,,,
ollama_student_provider_comparison_full_v2,ollama_student_provider_comparison_full_v2_rep_2_gemma3_4b_openai,2,ollama,gemma3:4b,gemma3,,R2_SMALL_3_TO_4B,,openai,gpt-5-mini,3,87,45,42,45,2026-09-08T06:31:29.985011+00:00,2026-09-08T06:41:21.208762+00:00,599247,completed_with_unresolved_episodes,unresolved,169251,39106,208357,98490,12094,110584,4,a4_q1,216269,15,15,14,29,threshold_reached,unresolved,True,False,,,,6,a6_q3,170574,15,15,14,29,threshold_reached,unresolved,True,False,,,,7,a7_q3,212402,15,15,14,29,threshold_reached,unresolved,True,False,,,
ollama_student_provider_comparison_full_v2,ollama_student_provider_comparison_full_v2_rep_2_llama3_1_8b_anthropic,2,ollama,llama3.1:8b,llama3.1,,R3_MEDIUM_7_TO_9B,,anthropic,claude-haiku-4-5-20251001,3,87,45,42,45,2026-09-08T08:46:49.319979+00:00,2026-09-08T08:50:52.302754+00:00,247338,completed_with_unresolved_episodes,unresolved,145808,8284,154092,93597,8686,102283,4,a4_q1,92657,15,15,14,29,threshold_reached,unresolved,True,False,,,,6,a6_q3,83168,15,15,14,29,threshold_reached,unresolved,True,False,,,,7,a7_q3,71512,15,15,14,29,threshold_reached,unresolved,True,False,,,
ollama_student_provider_comparison_full_v2,ollama_student_provider_comparison_full_v2_rep_2_llama3_1_8b_gemini,2,ollama,llama3.1:8b,llama3.1,,R3_MEDIUM_7_TO_9B,,gemini,gemini-3.5-flash-lite,3,68,35,33,36,2026-09-08T08:50:53.523304+00:00,2026-09-08T08:57:37.584769+00:00,405234,completed_with_unresolved_episodes,unresolved,76387,2642,79029,64683,5427,70110,4,a4_q1,40677,15,15,14,29,threshold_reached,unresolved,True,False,,,,6,a6_q3,49411,15,15,14,29,threshold_reached,unresolved,True,False,,,,7,a7_q3,315146,6,5,5,10,timeout,unresolved,True,False,,,
ollama_student_provider_comparison_full_v2,ollama_student_provider_comparison_full_v2_rep_2_llama3_1_8b_openai,2,ollama,llama3.1:8b,llama3.1,,R3_MEDIUM_7_TO_9B,,openai,gpt-5-mini,3,71,37,34,37,2026-09-08T08:36:01.180994+00:00,2026-09-08T08:46:44.957733+00:00,653076,completed_with_unresolved_episodes,unresolved,133410,39012,172422,75941,12022,87963,4,a4_q1,347027,15,15,14,29,threshold_reached,unresolved,True,False,,,,6,a6_q3,199225,15,15,14,29,threshold_reached,unresolved,True,False,,,,7,a7_q3,106823,7,7,6,13,solved,solved,True,True,7,6,106823
ollama_student_provider_comparison_full_v2,ollama_student_provider_comparison_full_v2_rep_2_llama3_2_1b_anthropic,2,ollama,llama3.2:1b,llama3.2,,R1_SMALL_0_5_TO_2B,,anthropic,claude-haiku-4-5-20251001,3,87,45,42,45,2026-09-08T03:11:26.726536+00:00,2026-09-08T03:16:31.542656+00:00,307221,completed_with_unresolved_episodes,unresolved,443574,9187,452761,88697,46718,135415,4,a4_q1,54567,15,15,14,29,threshold_reached,unresolved,True,False,,,,6,a6_q3,51340,15,15,14,29,threshold_reached,unresolved,True,False,,,,7,a7_q3,201312,15,15,14,29,threshold_reached,unresolved,True,False,,,
ollama_student_provider_comparison_full_v2,ollama_student_provider_comparison_full_v2_rep_2_llama3_2_1b_gemini,2,ollama,llama3.2:1b,llama3.2,,R1_SMALL_0_5_TO_2B,,gemini,gemini-3.5-flash-lite,3,87,45,42,45,2026-09-08T03:16:34.362773+00:00,2026-09-08T03:17:29.950384+00:00,58397,completed_with_unresolved_episodes,unresolved,105651,4402,110053,86813,4620,91433,4,a4_q1,22629,15,15,14,29,threshold_reached,unresolved,True,False,,,,6,a6_q3,14534,15,15,14,29,threshold_reached,unresolved,True,False,,,,7,a7_q3,21233,15,15,14,29,threshold_reached,unresolved,True,False,,,
ollama_student_provider_comparison_full_v2,ollama_student_provider_comparison_full_v2_rep_2_llama3_2_1b_openai,2,ollama,llama3.2:1b,llama3.2,,R1_SMALL_0_5_TO_2B,,openai,gpt-5-mini,3,87,45,42,45,2026-09-08T03:04:50.378569+00:00,2026-09-08T03:11:24.313763+00:00,396546,completed_with_unresolved_episodes,unresolved,106282,33763,140045,99048,5029,104077,4,a4_q1,137380,15,15,14,29,threshold_reached,unresolved,True,False,,,,6,a6_q3,119351,15,15,14,29,threshold_reached,unresolved,True,False,,,,7,a7_q3,139814,15,15,14,29,threshold_reached,unresolved,True,False,,,
ollama_student_provider_comparison_full_v2,ollama_student_provider_comparison_full_v2_rep_2_mistral_small_24b_anthropic,2,ollama,mistral-small:24b,mistral-small,,R5_XL_24_TO_30B,,anthropic,claude-haiku-4-5-20251001,3,87,45,42,45,2026-09-08T17:06:11.530837+00:00,2026-09-08T17:17:38.448701+00:00,720711,completed_with_unresolved_episodes,unresolved,221872,9027,230899,105302,16928,122230,4,a4_q1,284765,15,15,14,29,threshold_reached,unresolved,True,False,,,,6,a6_q3,159106,15,15,14,29,threshold_reached,unresolved,True,False,,,,7,a7_q3,276839,15,15,14,29,threshold_reached,unresolved,True,False,,,
ollama_student_provider_comparison_full_v2,ollama_student_provider_comparison_full_v2_rep_2_mistral_small_24b_gemini,2,ollama,mistral-small:24b,mistral-small,,R5_XL_24_TO_30B,,gemini,gemini-3.5-flash-lite,3,87,45,42,45,2026-09-08T17:18:09.154542+00:00,2026-09-08T17:22:53.662050+00:00,315205,completed_with_unresolved_episodes,unresolved,120455,2948,123403,108758,6494,115252,4,a4_q1,132514,15,15,14,29,threshold_reached,unresolved,True,False,,,,6,a6_q3,91762,15,15,14,29,threshold_reached,unresolved,True,False,,,,7,a7_q3,90928,15,15,14,29,threshold_reached,unresolved,True,False,,,
ollama_student_provider_comparison_full_v2,ollama_student_provider_comparison_full_v2_rep_2_mistral_small_24b_openai,2,ollama,mistral-small:24b,mistral-small,,R5_XL_24_TO_30B,,openai,gpt-5-mini,3,49,26,23,26,2026-09-08T16:57:01.032763+00:00,2026-09-08T17:05:37.692484+00:00,546478,completed_with_unresolved_episodes,unresolved,76219,23805,100024,51978,7483,59461,4,a4_q1,320609,15,15,14,29,threshold_reached,unresolved,True,False,,,,6,a6_q3,116920,6,6,5,11,solved,solved,True,True,6,5,116920,7,a7_q3,108947,5,5,4,9,solved,solved,True,True,5,4,108947
ollama_student_provider_comparison_full_v2,ollama_student_provider_comparison_full_v2_rep_2_phi3_mini_anthropic,2,ollama,phi3:mini,phi3,,R2_SMALL_3_TO_4B,,anthropic,claude-haiku-4-5-20251001,3,72,37,35,38,2026-09-08T05:54:35.474009+00:00,2026-09-08T05:58:17.467067+00:00,222259,completed_with_unresolved_episodes,unresolved,154787,9094,163881,69077,8980,78057,4,a4_q1,84156,15,15,14,29,threshold_reached,unresolved,True,False,,,,6,a6_q3,93115,15,15,14,29,threshold_reached,unresolved,True,False,,,,7,a7_q3,44987,8,7,7,14,parse_error,unresolved,True,False,,,
ollama_student_provider_comparison_full_v2,ollama_student_provider_comparison_full_v2_rep_2_phi3_mini_gemini,2,ollama,phi3:mini,phi3,,R2_SMALL_3_TO_4B,,gemini,gemini-3.5-flash-lite,3,74,38,36,39,2026-09-08T05:58:20.055389+00:00,2026-09-08T06:00:42.673325+00:00,145199,completed_with_unresolved_episodes,unresolved,157812,4396,162208,65722,11031,76753,4,a4_q1,58411,15,15,14,29,threshold_reached,unresolved,True,False,,,,6,a6_q3,32226,9,8,8,16,parse_error,unresolved,True,False,,,,7,a7_q3,54560,15,15,14,29,threshold_reached,unresolved,True,False,,,
ollama_student_provider_comparison_full_v2,ollama_student_provider_comparison_full_v2_rep_2_phi3_mini_openai,2,ollama,phi3:mini,phi3,,R2_SMALL_3_TO_4B,,openai,gpt-5-mini,3,87,45,42,45,2026-09-08T05:46:33.159746+00:00,2026-09-08T05:54:35.160930+00:00,484541,completed_with_unresolved_episodes,unresolved,171623,28586,200209,78933,11903,90836,4,a4_q1,165846,15,15,14,29,threshold_reached,unresolved,True,False,,,,6,a6_q3,158906,15,15,14,29,threshold_reached,unresolved,True,False,,,,7,a7_q3,159789,15,15,14,29,threshold_reached,unresolved,True,False,,,
ollama_student_provider_comparison_full_v2,ollama_student_provider_comparison_full_v2_rep_2_phi4_14b_anthropic,2,ollama,phi4:14b,phi4,,R4_LARGE_12_TO_14B,,anthropic,claude-haiku-4-5-20251001,3,59,31,28,31,2026-09-08T15:26:48.727156+00:00,2026-09-08T15:34:38.994775+00:00,488791,completed_with_unresolved_episodes,unresolved,219424,7328,226752,64253,18057,82310,4,a4_q1,244703,15,15,14,29,threshold_reached,unresolved,True,False,,,,6,a6_q3,10018,1,1,0,1,solved,solved,True,True,1,0,10018,7,a7_q3,234068,15,15,14,29,threshold_reached,unresolved,True,False,,,
ollama_student_provider_comparison_full_v2,ollama_student_provider_comparison_full_v2_rep_2_phi4_14b_gemini,2,ollama,phi4:14b,phi4,,R4_LARGE_12_TO_14B,,gemini,gemini-3.5-flash-lite,3,59,31,28,31,2026-09-08T15:34:59.807175+00:00,2026-09-08T15:39:54.988683+00:00,315987,completed_with_unresolved_episodes,unresolved,147049,2492,149541,69463,13252,82715,4,a4_q1,162149,15,15,14,29,threshold_reached,unresolved,True,False,,,,6,a6_q3,8171,1,1,0,1,solved,solved,True,True,1,0,8171,7,a7_q3,145666,15,15,14,29,threshold_reached,unresolved,True,False,,,
ollama_student_provider_comparison_full_v2,ollama_student_provider_comparison_full_v2_rep_2_phi4_14b_openai,2,ollama,phi4:14b,phi4,,R4_LARGE_12_TO_14B,,openai,gpt-5-mini,3,59,31,28,31,2026-09-08T15:14:18.526946+00:00,2026-09-08T15:26:30.157204+00:00,748827,completed_with_unresolved_episodes,unresolved,146822,30717,177539,65995,12133,78128,4,a4_q1,410956,15,15,14,29,threshold_reached,unresolved,True,False,,,,6,a6_q3,10527,1,1,0,1,solved,solved,True,True,1,0,10527,7,a7_q3,327343,15,15,14,29,threshold_reached,unresolved,True,False,,,
ollama_student_provider_comparison_full_v2,ollama_student_provider_comparison_full_v2_rep_2_qwen2_5_0_5b_anthropic,2,ollama,qwen2.5:0.5b,qwen2.5,,R1_SMALL_0_5_TO_2B,,anthropic,claude-haiku-4-5-20251001,3,87,45,42,45,2026-09-08T02:27:51.004281+00:00,2026-09-08T02:36:17.615460+00:00,506698,completed_with_unresolved_episodes,unresolved,1552131,9839,1561970,84680,144809,229489,4,a4_q1,248476,15,15,14,29,threshold_reached,unresolved,True,False,,,,6,a6_q3,149856,15,15,14,29,threshold_reached,unresolved,True,False,,,,7,a7_q3,108365,15,15,14,29,threshold_reached,unresolved,True,False,,,
ollama_student_provider_comparison_full_v2,ollama_student_provider_comparison_full_v2_rep_2_qwen2_5_0_5b_gemini,2,ollama,qwen2.5:0.5b,qwen2.5,,R1_SMALL_0_5_TO_2B,,gemini,gemini-3.5-flash-lite,3,87,45,42,45,2026-09-08T02:36:17.815264+00:00,2026-09-08T02:37:05.244772+00:00,47609,completed_with_unresolved_episodes,unresolved,85393,3969,89362,75658,4365,80023,4,a4_q1,13938,15,15,14,29,threshold_reached,unresolved,True,False,,,,6,a6_q3,14181,15,15,14,29,threshold_reached,unresolved,True,False,,,,7,a7_q3,19489,15,15,14,29,threshold_reached,unresolved,True,False,,,
ollama_student_provider_comparison_full_v2,ollama_student_provider_comparison_full_v2_rep_2_qwen2_5_0_5b_openai,2,ollama,qwen2.5:0.5b,qwen2.5,,R1_SMALL_0_5_TO_2B,,openai,gpt-5-mini,3,87,45,42,45,2026-09-08T02:19:47.176428+00:00,2026-09-08T02:27:50.904459+00:00,483830,completed_with_unresolved_episodes,unresolved,420720,31298,452018,79347,46079,125426,4,a4_q1,110380,15,15,14,29,threshold_reached,unresolved,True,False,,,,6,a6_q3,223875,15,15,14,29,threshold_reached,unresolved,True,False,,,,7,a7_q3,149574,15,15,14,29,threshold_reached,unresolved,True,False,,,
ollama_student_provider_comparison_full_v2,ollama_student_provider_comparison_full_v2_rep_2_qwen2_5_3b_anthropic,2,ollama,qwen2.5:3b,qwen2.5,,R2_SMALL_3_TO_4B,,anthropic,claude-haiku-4-5-20251001,3,87,45,42,45,2026-09-08T04:56:58.762224+00:00,2026-09-08T05:01:40.754732+00:00,283225,completed_with_unresolved_episodes,unresolved,245262,9701,254963,89785,20274,110059,4,a4_q1,101613,15,15,14,29,threshold_reached,unresolved,True,False,,,,6,a6_q3,80619,15,15,14,29,threshold_reached,unresolved,True,False,,,,7,a7_q3,100993,15,15,14,29,threshold_reached,unresolved,True,False,,,
ollama_student_provider_comparison_full_v2,ollama_student_provider_comparison_full_v2_rep_2_qwen2_5_3b_gemini,2,ollama,qwen2.5:3b,qwen2.5,,R2_SMALL_3_TO_4B,,gemini,gemini-3.5-flash-lite,3,87,45,42,45,2026-09-08T05:01:46.178251+00:00,2026-09-08T05:07:29.564490+00:00,348800,completed_with_unresolved_episodes,unresolved,351633,3166,354799,106791,50306,157097,4,a4_q1,31770,15,15,14,29,threshold_reached,unresolved,True,False,,,,6,a6_q3,30131,15,15,14,29,threshold_reached,unresolved,True,False,,,,7,a7_q3,286898,15,15,14,29,threshold_reached,unresolved,True,False,,,
ollama_student_provider_comparison_full_v2,ollama_student_provider_comparison_full_v2_rep_2_qwen2_5_3b_openai,2,ollama,qwen2.5:3b,qwen2.5,,R2_SMALL_3_TO_4B,,openai,gpt-5-mini,3,87,45,42,45,2026-09-08T04:46:26.381143+00:00,2026-09-08T04:56:57.479134+00:00,633057,completed_with_unresolved_episodes,unresolved,211151,40509,251660,98341,17222,115563,4,a4_q1,230349,15,15,14,29,threshold_reached,unresolved,True,False,,,,6,a6_q3,163880,15,15,14,29,threshold_reached,unresolved,True,False,,,,7,a7_q3,238828,15,15,14,29,threshold_reached,unresolved,True,False,,,
ollama_student_provider_comparison_full_v2,ollama_student_provider_comparison_full_v2_rep_2_qwen2_5_7b_anthropic,2,ollama,qwen2.5:7b,qwen2.5,,R3_MEDIUM_7_TO_9B,,anthropic,claude-haiku-4-5-20251001,3,87,45,42,45,2026-09-08T07:40:45.712759+00:00,2026-09-08T07:47:15.657106+00:00,399886,completed_with_unresolved_episodes,unresolved,261298,10906,272204,95953,20966,116919,4,a4_q1,140310,15,15,14,29,threshold_reached,unresolved,True,False,,,,6,a6_q3,95470,15,15,14,29,threshold_reached,unresolved,True,False,,,,7,a7_q3,164105,15,15,14,29,threshold_reached,unresolved,True,False,,,
ollama_student_provider_comparison_full_v2,ollama_student_provider_comparison_full_v2_rep_2_qwen2_5_7b_gemini,2,ollama,qwen2.5:7b,qwen2.5,,R3_MEDIUM_7_TO_9B,,gemini,gemini-3.5-flash-lite,3,87,45,42,45,2026-09-08T07:47:26.005576+00:00,2026-09-08T07:50:06.351156+00:00,170686,completed_with_unresolved_episodes,unresolved,155666,3424,159090,108759,10670,119429,4,a4_q1,80310,15,15,14,29,threshold_reached,unresolved,True,False,,,,6,a6_q3,40316,15,15,14,29,threshold_reached,unresolved,True,False,,,,7,a7_q3,50059,15,15,14,29,threshold_reached,unresolved,True,False,,,
ollama_student_provider_comparison_full_v2,ollama_student_provider_comparison_full_v2_rep_2_qwen2_5_7b_openai,2,ollama,qwen2.5:7b,qwen2.5,,R3_MEDIUM_7_TO_9B,,openai,gpt-5-mini,3,85,44,41,44,2026-09-08T07:28:16.923209+00:00,2026-09-08T07:40:35.763195+00:00,748903,completed_with_unresolved_episodes,unresolved,223988,44839,268827,93613,19109,112722,4,a4_q1,261573,15,15,14,29,threshold_reached,unresolved,True,False,,,,6,a6_q3,197815,14,14,13,27,solved,solved,True,True,14,13,197815,7,a7_q3,289514,15,15,14,29,threshold_reached,unresolved,True,False,,,
ollama_student_provider_comparison_full_v2,ollama_student_provider_comparison_full_v2_rep_2_qwen3_14b_anthropic,2,ollama,qwen3:14b,qwen3,,R4_LARGE_12_TO_14B,,anthropic,claude-haiku-4-5-20251001,3,59,31,28,31,2026-09-08T12:51:16.606303+00:00,2026-09-08T13:10:23.559312+00:00,1260884,completed_with_unresolved_episodes,unresolved,234912,9835,244747,65366,56189,121555,4,a4_q1,822422,15,15,14,29,threshold_reached,unresolved,True,False,,,,6,a6_q3,388133,15,15,14,29,threshold_reached,unresolved,True,False,,,,7,a7_q3,50328,1,1,0,1,solved,solved,True,True,1,0,50328
